"Tipo","Mensaje","Archivo","Linea","Severidad","Estado","Regla"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/AbonoService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/AuthService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/AuthService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/AuthService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/AuthService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/AuthService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/AuthService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/AuthService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/AuthService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/AuthService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/AuthService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Make 'HashPassword' a static method.","ProyectoWeb/Services/AuthService.cs",,"MINOR","CLOSED","csharpsquid:S2325"
"CODE_SMELL","Remove the field '_configuration' and declare it as a local variable in the relevant methods.","ProyectoWeb/Services/EmailService.cs",,"MINOR","CLOSED","csharpsquid:S1450"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/EmailService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/EmailService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","Remove the field '_firebaseService' and declare it as a local variable in the relevant methods.","ProyectoWeb/Services/EmpleadoService.cs",,"MINOR","CLOSED","csharpsquid:S1450"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/EmpleadoService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/EmpleadoService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Make 'HashPassword' a static method.","ProyectoWeb/Services/EmpleadoService.cs",,"MINOR","CLOSED","csharpsquid:S2325"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/FacturaService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/FacturaService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/FacturaService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/FacturaService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/FacturaService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/FacturaService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/FacturaService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/FacturaService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/FacturaService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/FacturaService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/FacturaService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/FacturaService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/FacturaService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/FacturaService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/FacturaService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/FacturaService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","Either log this exception and handle it, or rethrow it with some contextual information.","ProyectoWeb/Services/FacturaService.cs",,"MAJOR","CLOSED","csharpsquid:S2139"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/FacturaService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","Either log this exception and handle it, or rethrow it with some contextual information.","ProyectoWeb/Services/GananciaService.cs",,"MAJOR","CLOSED","csharpsquid:S2139"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/GananciaService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","Complete the task associated to this 'TODO' comment.","ProyectoWeb/Services/GananciaService.cs",,"INFO","CLOSED","csharpsquid:S1135"
"CODE_SMELL","Complete the task associated to this 'TODO' comment.","ProyectoWeb/Services/GananciaService.cs",,"INFO","CLOSED","csharpsquid:S1135"
"CODE_SMELL","Either log this exception and handle it, or rethrow it with some contextual information.","ProyectoWeb/Services/GananciaService.cs",,"MAJOR","CLOSED","csharpsquid:S2139"
"CODE_SMELL","Either log this exception and handle it, or rethrow it with some contextual information.","ProyectoWeb/Services/GananciaService.cs",,"MAJOR","CLOSED","csharpsquid:S2139"
"CODE_SMELL","Provide the ""DateTimeKind"" when creating this object.","ProyectoWeb/Services/GananciaService.cs",,"MAJOR","CLOSED","csharpsquid:S6562"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ProductoService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ProductoService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ProductoService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ProductoService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ProductoService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ProductoService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ProductoService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ProductoService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ProductoService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ProductoService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ProductoService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ProductoService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ProductoService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ProductoService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ProductoService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ProductoService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Either log this exception and handle it, or rethrow it with some contextual information.","ProyectoWeb/Services/ProductoService.cs",,"MAJOR","CLOSED","csharpsquid:S2139"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ProductoService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ServicioService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ServicioService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ServicioService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ServicioService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ServicioService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ServicioService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ServicioService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ServicioService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ServicioService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ServicioService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ServicioService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/SolicitudService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Define a constant instead of using this literal 'Estado' 4 times.","ProyectoWeb/Services/SolicitudService.cs",,"MINOR","CLOSED","csharpsquid:S1192"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/SolicitudService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/SolicitudService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/SolicitudService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/SolicitudService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/SolicitudService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/SolicitudService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/SolicitudService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/SolicitudService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/SolicitudService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/SolicitudService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/SolicitudService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/SolicitudService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/SolicitudService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/SolicitudService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/SolicitudService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/SolicitudService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/SolicitudService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/SolicitudService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/SolicitudService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/SolicitudService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Remove this unread private field '_configuration' or refactor the code to use its value.","ProyectoWeb/Services/StripePaymentService.cs",,"CRITICAL","CLOSED","csharpsquid:S4487"
"CODE_SMELL","Remove the field '_stripeSecretKey' and declare it as a local variable in the relevant methods.","ProyectoWeb/Services/StripePaymentService.cs",,"MINOR","CLOSED","csharpsquid:S1450"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/StripePaymentService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","Logging in a catch clause should pass the caught exception as a parameter.","ProyectoWeb/Services/StripePaymentService.cs",,"MINOR","CLOSED","csharpsquid:S6667"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/StripePaymentService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/StripePaymentService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/StripePaymentService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","Logging in a catch clause should pass the caught exception as a parameter.","ProyectoWeb/Services/StripePaymentService.cs",,"MINOR","CLOSED","csharpsquid:S6667"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/StripePaymentService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/StripePaymentService.cs",,"MAJOR","CLOSED","csharpsquid:S112"
"CODE_SMELL","Logging in a catch clause should pass the caught exception as a parameter.","ProyectoWeb/Services/StripePaymentService.cs",,"MINOR","CLOSED","csharpsquid:S6667"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/StripePaymentService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","Logging in a catch clause should pass the caught exception as a parameter.","ProyectoWeb/Services/StripePaymentService.cs",,"MINOR","CLOSED","csharpsquid:S6667"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/StripePaymentService.cs",,"MAJOR","CLOSED","csharpsquid:S2629"
"CODE_SMELL","Text does not meet the minimal contrast requirement with its background.","ProyectoWeb/wwwroot/css/site.css",,"MAJOR","CLOSED","css:S7924"
"CODE_SMELL","Text does not meet the minimal contrast requirement with its background.","ProyectoWeb/wwwroot/css/site.css",,"MAJOR","CLOSED","css:S7924"
"CODE_SMELL","Unexpected duplicate selector "".card"", first used at line 105","ProyectoWeb/wwwroot/css/site.css",,"MAJOR","CLOSED","css:S4666"
"CODE_SMELL","Prefer `globalThis` over `window`.","ProyectoWeb/wwwroot/js/charts.js",,"MINOR","CLOSED","javascript:S7764"
